houseid,longitude,latitude
5046,-118.36,34.02
5047,-118.36,34.01
5048,-118.37,34.02
5049,-118.38,34.02
5050,-118.33,34.02
5051,-118.34,34.01
5052,-118.34,34.01
5053,-118.34,34.01
5054,-118.34,34.02
5055,-118.35,34.02
5056,-118.35,34.02
5057,-118.35,34.02
5058,-118.35,34.01
5059,-118.35,34.01
5060,-118.35,34.0
5061,-118.28,33.99
5062,-118.28,33.99
5063,-118.29,33.99
5064,-118.29,33.98
5065,-118.29,33.99
5066,-118.3,33.99
5067,-118.3,33.99
5068,-118.3,33.98
5069,-118.3,33.99
5070,-118.31,33.98
5071,-118.31,33.99
5072,-118.31,33.98
5073,-118.31,33.98
5074,-118.31,33.98
5075,-118.31,33.98
5076,-118.32,33.98
5077,-118.29,33.98
5078,-118.29,33.98
5079,-118.3,33.98
5080,-118.3,33.98
5081,-118.3,33.98
5082,-118.3,33.98
5083,-118.29,33.98
5084,-118.29,33.98
5085,-118.28,33.98
5086,-118.28,33.98
5087,-118.28,33.98
5088,-118.28,33.98
5089,-118.29,33.98
5090,-118.28,33.97
5091,-118.28,33.97
5092,-118.28,33.97
5093,-118.29,33.97
5094,-118.3,33.97
5095,-118.3,33.97
5096,-118.3,33.97
5097,-118.3,33.97
5098,-118.31,33.97
5099,-118.31,33.97
5100,-118.31,33.97
5101,-118.31,33.97
5102,-118.31,33.94
5103,-118.3,33.95
5104,-118.31,33.95
5105,-118.31,33.95
5106,-118.31,33.95
5107,-118.31,33.94
5108,-118.31,33.96
5109,-118.31,33.96
5110,-118.31,33.96
5111,-118.31,33.96
5112,-118.29,33.97
5113,-118.29,33.96
5114,-118.3,33.96
5115,-118.3,33.96
5116,-118.28,33.96
5117,-118.28,33.96
5118,-118.28,33.97
5119,-118.29,33.96
5120,-118.3,33.96
5121,-118.31,33.96
5122,-118.31,33.96
5123,-118.31,33.96
5124,-118.26,33.99
5125,-118.27,33.98
5126,-118.28,33.99
5127,-118.27,33.99
5128,-118.28,33.98
5129,-118.27,33.98
5130,-118.27,33.98
5131,-118.27,33.98
5132,-118.26,33.98
5133,-118.26,33.97
5134,-118.26,33.97
5135,-118.26,33.97
5136,-118.26,33.97
5137,-118.27,33.97
5138,-118.28,33.97
5139,-118.27,33.97
5140,-118.28,33.97
5141,-118.27,33.96
5142,-118.27,33.96
5143,-118.28,33.96
5144,-118.26,33.97
5145,-118.26,33.96
5146,-118.26,33.96
5147,-118.26,33.97
5148,-118.27,33.97
5149,-118.27,33.96
5150,-118.27,33.96
5151,-118.27,33.95
5152,-118.26,33.95
5153,-118.26,33.95
5154,-118.26,33.96
5155,-118.26,33.96
5156,-118.28,33.96
5157,-118.28,33.95
5158,-118.28,33.96
5159,-118.28,33.96
5160,-118.28,33.96
5161,-118.29,33.95
5162,-118.29,33.95
5163,-118.29,33.96
5164,-118.29,33.95
5165,-118.29,33.95
5166,-118.28,33.94
5167,-118.29,33.94
5168,-118.27,33.95
5169,-118.27,33.95
5170,-118.27,33.94
5171,-118.28,33.94
5172,-118.28,33.95
5173,-118.27,33.95
5174,-118.27,33.95
5175,-118.27,33.95
5176,-118.27,33.95
5177,-118.25,33.95
5178,-118.26,33.94
5179,-118.26,33.95
5180,-118.26,33.95
5181,-118.26,33.94
5182,-118.25,33.94
5183,-118.26,33.94
5184,-118.27,33.94
5185,-118.26,33.94
5186,-118.26,33.93
5187,-118.27,33.93
5188,-118.27,33.94
5189,-118.27,33.94
5190,-118.27,33.93
5191,-118.26,33.93
5192,-118.26,33.93
5193,-118.25,33.93
5194,-118.26,33.92
5195,-118.27,33.92
5196,-118.27,33.94
5197,-118.27,33.94
5198,-118.27,33.94
5199,-118.28,33.93
5200,-118.28,33.94
5201,-118.28,33.94
5202,-118.28,33.94
5203,-118.28,33.93
5204,-118.29,33.93
5205,-118.29,33.94
5206,-118.28,33.93
5207,-118.29,33.92
5208,-118.29,33.93
5209,-118.27,33.93
5210,-118.28,33.92
5211,-118.28,33.93
5212,-118.28,33.93
5213,-118.28,33.93
5214,-118.25,33.94
5215,-118.25,33.94
5216,-118.25,33.94
5217,-118.23,33.95
5218,-118.24,33.95
5219,-118.24,33.95
5220,-118.24,33.95
5221,-118.24,33.95
5222,-118.25,33.95
5223,-118.24,33.95
5224,-118.25,33.95
5225,-118.25,33.93
5226,-118.25,33.93
5227,-118.25,33.93
5228,-118.24,33.94
5229,-118.24,33.94
5230,-118.24,33.93
5231,-118.24,33.93
5232,-118.24,33.94
5233,-118.24,33.94
5234,-118.23,33.94
5235,-118.23,33.94
5236,-118.23,33.94
5237,-118.24,33.94
5238,-118.23,33.93
5239,-118.23,33.93
5240,-118.24,33.93
5241,-118.39,34.12
5242,-118.4,34.11
5243,-118.42,34.12
5244,-118.43,34.11
5245,-118.43,34.09
5246,-118.45,34.12
5247,-118.44,34.09
5248,-118.43,34.08
5249,-118.45,34.08
5250,-118.45,34.1
5251,-118.46,34.08
5252,-118.47,34.1
5253,-118.49,34.11
5254,-118.48,34.07
5255,-118.48,34.07
5256,-118.48,34.07
5257,-118.49,34.06
5258,-118.49,34.07
5259,-118.51,34.11
5260,-118.5,34.05
5261,-118.53,34.09
5262,-118.52,34.05
5263,-118.52,34.04
5264,-118.57,34.09
5265,-118.54,34.05
5266,-118.55,34.04
5267,-118.56,34.03
5268,-118.56,34.06
5269,-118.54,34.06
5270,-118.55,34.03
5271,-118.52,34.04
5272,-118.52,34.04
5273,-118.53,34.04
5274,-118.53,34.03
5275,-118.5,34.05
5276,-118.55,33.99
5277,-118.51,34.04
5278,-118.47,34.06
5279,-118.47,34.06
5280,-118.48,34.05
5281,-118.49,34.05
5282,-118.47,34.06
5283,-118.46,34.06
5284,-118.47,34.05
5285,-118.46,34.05
5286,-118.46,34.05
5287,-118.47,34.05
5288,-118.47,34.05
5289,-118.48,34.05
5290,-118.49,34.05
5291,-118.42,34.08
5292,-118.43,34.07
5293,-118.43,34.07
5294,-118.44,34.07
5295,-118.44,34.07
5296,-118.44,34.06
5297,-118.44,34.07
5298,-118.44,34.06
5299,-118.45,34.07
5300,-118.45,34.07
5301,-118.45,34.06
5302,-118.46,34.06
5303,-118.46,34.07
5304,-118.46,34.07
5305,-118.46,34.07
5306,-118.44,34.06
5307,-118.44,34.05
5308,-118.44,34.05
5309,-118.44,34.05
5310,-118.43,34.06
5311,-118.43,34.06
5312,-118.43,34.05
5313,-118.44,34.06
5314,-118.42,34.06
5315,-118.43,34.06
5316,-118.43,34.06
5317,-118.43,34.06
5318,-118.42,34.06
5319,-118.42,34.06
5320,-118.42,34.05
5321,-118.43,34.05
5322,-118.43,34.05
5323,-118.44,34.05
5324,-118.44,34.05
5325,-118.43,34.04
5326,-118.45,34.05
5327,-118.45,34.04
5328,-118.45,34.04
5329,-118.46,34.05
5330,-118.45,34.05
5331,-118.46,34.04
5332,-118.47,34.04
5333,-118.45,34.04
5334,-118.46,34.04
5335,-118.46,34.04
5336,-118.46,34.04
5337,-118.46,34.04
5338,-118.45,34.04
5339,-118.45,34.03
5340,-118.45,34.03
5341,-118.44,34.04
5342,-118.44,34.04
5343,-118.44,34.04
5344,-118.43,34.04
5345,-118.42,34.04
5346,-118.43,34.04
5347,-118.41,34.05
5348,-118.42,34.05
5349,-118.42,34.05
5350,-118.4,34.05
5351,-118.4,34.04
5352,-118.4,34.04
5353,-118.4,34.03
5354,-118.41,34.03
5355,-118.41,34.04
5356,-118.39,34.05
5357,-118.39,34.05
5358,-118.4,34.05
5359,-118.39,34.05
5360,-118.41,34.04
5361,-118.41,34.04
5362,-118.41,34.03
5363,-118.42,34.04
5364,-118.42,34.04
5365,-118.39,34.04
5366,-118.39,34.04
5367,-118.4,34.04
5368,-118.4,34.05
5369,-118.39,34.05
5370,-118.38,34.04
5371,-118.38,34.04
5372,-118.38,34.04
5373,-118.38,34.04
5374,-118.38,34.04
5375,-118.39,34.04
5376,-118.39,34.04
5377,-118.39,34.04
5378,-118.39,34.03
5379,-118.39,34.03
5380,-118.4,34.03
5381,-118.4,34.03
5382,-118.41,34.03
5383,-118.4,34.02
5384,-118.4,34.02
5385,-118.41,34.03
5386,-118.41,34.02
5387,-118.41,34.02
5388,-118.39,34.03
5389,-118.4,34.03
5390,-118.38,34.03
5391,-118.39,34.03
5392,-118.37,34.04
5393,-118.37,34.04
5394,-118.38,34.03
5395,-118.37,34.04
5396,-118.37,34.04
5397,-118.42,34.03
5398,-118.43,34.03
5399,-118.43,34.03
5400,-118.43,34.03
5401,-118.42,34.03
5402,-118.44,34.03
5403,-118.43,34.03
5404,-118.44,34.03
5405,-118.44,34.03
5406,-118.44,34.03
5407,-118.45,34.03
5408,-118.45,34.03
5409,-118.44,34.03
5410,-118.44,34.02
5411,-118.44,34.01
5412,-118.44,34.01
5413,-118.45,34.01
5414,-118.45,34.01
5415,-118.45,34.01
5416,-118.44,34.02
5417,-118.43,34.01
5418,-118.44,34.02
5419,-118.43,34.02
5420,-118.43,34.02
5421,-118.43,34.02
5422,-118.42,34.03
5423,-118.41,34.03
5424,-118.42,34.02
5425,-118.42,34.02
5426,-118.42,34.02
5427,-118.42,34.02
5428,-118.41,34.02
5429,-118.42,34.02
5430,-118.42,34.02
5431,-118.41,34.02
5432,-118.41,34.02
5433,-118.41,34.02
5434,-118.42,34.01
5435,-118.42,34.01
5436,-118.43,34.01
5437,-118.43,34.01
5438,-118.43,34.01
5439,-118.44,34.01
5440,-118.44,34.0
5441,-118.44,34.0
5442,-118.45,34.0
5443,-118.44,34.0
5444,-118.43,34.0
5445,-118.44,34.0
5446,-118.44,34.0
5447,-118.42,34.01
5448,-118.42,34.01
5449,-118.42,34.0
5450,-118.43,34.0
5451,-118.46,34.01
5452,-118.46,34.0
5453,-118.46,34.0
5454,-118.46,34.0
5455,-118.46,34.01
5456,-118.47,34.0
5457,-118.47,34.0
5458,-118.46,34.0
5459,-118.47,33.99
5460,-118.47,34.0
5461,-118.47,33.99
5462,-118.47,33.99
5463,-118.47,33.99
5464,-118.51,33.98
5465,-118.48,33.99
5466,-118.47,33.99
5467,-118.47,33.99
5468,-118.47,33.99
5469,-118.47,33.99
5470,-118.47,33.99
5471,-118.5,33.97
5472,-118.45,33.99
5473,-118.46,33.99
5474,-118.46,33.99
5475,-118.46,34.0
5476,-118.46,34.0
5477,-118.45,34.0
5478,-118.45,34.0
5479,-118.45,34.0
5480,-118.45,33.99
5481,-118.45,33.99
5482,-118.46,33.99
5483,-118.46,33.99
5484,-118.46,33.98
5485,-118.46,33.99
5486,-118.46,33.98
5487,-118.5,33.97
5488,-118.45,33.99
5489,-118.45,33.99
5490,-118.46,33.98
5491,-118.46,33.97
5492,-118.46,33.97
5493,-118.46,33.97
5494,-118.48,33.96
5495,-118.4,34.0
5496,-118.41,34.0
5497,-118.41,34.0
5498,-118.41,34.0
5499,-118.42,34.0
5500,-118.42,33.99
5501,-118.43,33.99
5502,-118.43,33.98
5503,-118.43,33.99
5504,-118.43,33.99
5505,-118.42,33.99
5506,-118.42,33.98
5507,-118.43,33.99
5508,-118.44,33.99
5509,-118.41,33.99
5510,-118.42,33.99
5511,-118.42,33.99
5512,-118.41,34.0
5513,-118.41,33.99
5514,-118.4,33.99
5515,-118.41,33.98
5516,-118.39,33.97
5517,-118.38,33.97
5518,-118.39,33.97
5519,-118.39,33.97
5520,-118.39,33.97
5521,-118.39,33.96
5522,-118.39,33.96
5523,-118.36,33.98
5524,-118.37,33.98
5525,-118.37,33.97
5526,-118.41,33.97
5527,-118.41,33.97
5528,-118.4,33.96
5529,-118.41,33.96
5530,-118.41,33.97
5531,-118.41,33.97
5532,-118.42,33.97
5533,-118.42,33.96
5534,-118.43,33.96
5535,-118.43,33.96
5536,-118.44,33.96
5537,-118.43,33.96
5538,-118.43,33.97
5539,-118.42,33.96
5540,-118.43,33.96
5541,-118.4,33.97
5542,-118.4,33.98
5543,-118.4,33.98
5544,-118.4,33.97
5545,-118.4,33.97
5546,-118.4,33.97
5547,-118.4,33.96
5548,-118.37,33.97
5549,-118.38,33.97
5550,-118.38,33.96
5551,-118.38,33.95
5552,-118.38,33.95
5553,-118.37,33.95
5554,-118.4,33.96
5555,-118.41,33.96
5556,-118.41,33.96
5557,-118.41,33.94
5558,-118.45,33.96
5559,-118.45,33.96
5560,-118.44,33.95
5561,-118.28,33.92
5562,-118.28,33.91
5563,-118.29,33.9
5564,-118.29,33.91
5565,-118.29,33.91
5566,-118.29,33.92
5567,-118.28,33.88
5568,-118.29,33.88
5569,-118.29,33.88
5570,-118.29,33.89
5571,-118.29,33.87
5572,-118.3,33.86
5573,-118.3,33.86
5574,-118.29,33.85
5575,-118.31,33.84
5576,-118.3,33.84
5577,-118.3,33.84
5578,-118.3,33.85
5579,-118.3,33.83
5580,-118.3,33.83
5581,-118.31,33.83
5582,-118.3,33.82
5583,-118.3,33.82
5584,-118.3,33.82
5585,-118.3,33.81
5586,-118.3,33.8
5587,-118.31,33.8
5588,-118.3,33.79
5589,-118.3,33.79
5590,-118.3,33.79
5591,-118.3,33.78
5592,-118.26,33.8
5593,-118.25,33.8
5594,-118.26,33.79
5595,-118.25,33.79
5596,-118.24,33.8
5597,-118.23,33.8
5598,-118.27,33.8
5599,-118.27,33.79
5600,-118.27,33.79
5601,-118.28,33.8
5602,-118.28,33.79
5603,-118.28,33.79
5604,-118.28,33.78
5605,-118.29,33.79
5606,-118.29,33.79
5607,-118.3,33.79
5608,-118.3,33.8
5609,-118.27,33.79
5610,-118.26,33.78
5611,-118.27,33.79
5612,-118.27,33.79
5613,-118.25,33.79
5614,-118.25,33.79
5615,-118.25,33.79
5616,-118.26,33.78
5617,-118.26,33.79
5618,-118.23,33.78
5619,-118.26,33.78
5620,-118.25,33.78
5621,-118.24,33.78
5622,-118.26,33.78
5623,-118.26,33.77
5624,-118.27,33.77
5625,-118.27,33.78
5626,-118.28,33.78
5627,-118.27,33.77
5628,-118.27,33.76
5629,-118.3,33.77
5630,-118.3,33.76
5631,-118.28,33.77
5632,-118.28,33.75
5633,-118.28,33.75
5634,-118.28,33.74
5635,-118.28,33.75
5636,-118.28,33.74
5637,-118.3,33.75
5638,-118.3,33.76
5639,-118.3,33.75
5640,-118.3,33.75
5641,-118.3,33.74
5642,-118.31,33.74
5643,-118.31,33.74
5644,-118.29,33.75
5645,-118.3,33.75
5646,-118.29,33.75
5647,-118.29,33.74
5648,-118.29,33.74
5649,-118.29,33.74
5650,-118.29,33.74
5651,-118.29,33.73
5652,-118.29,33.73
5653,-118.29,33.73
5654,-118.3,33.73
5655,-118.3,33.74
5656,-118.31,33.73
5657,-118.31,33.73
5658,-118.3,33.74
5659,-118.3,33.73
5660,-118.31,33.73
5661,-118.28,33.74
5662,-118.28,33.73
5663,-118.28,33.73
5664,-118.28,33.73
5665,-118.29,33.73
5666,-118.29,33.72
5667,-118.3,33.72
5668,-118.3,33.72
5669,-118.3,33.73
5670,-118.31,33.73
5671,-118.31,33.72
5672,-118.33,33.69
5673,-118.31,33.73
5674,-118.32,33.73
5675,-118.33,33.72
5676,-118.29,33.71
5677,-118.31,33.67
5678,-118.3,33.72
5679,-118.29,33.71
5680,-118.29,33.71
5681,-118.29,33.71
5682,-118.29,33.72
5683,-118.29,33.72
5684,-118.28,33.68
5685,-118.23,34.24
5686,-118.23,34.23
5687,-118.24,34.24
5688,-118.24,34.24
5689,-118.23,34.22
5690,-118.24,34.23
5691,-118.24,34.23
5692,-118.24,34.23
5693,-118.25,34.23
5694,-118.25,34.25
5695,-118.25,34.23
5696,-118.26,34.24
5697,-118.26,34.24
5698,-118.26,34.24
5699,-118.26,34.24
5700,-118.25,34.23
5701,-118.25,34.22
5702,-118.25,34.23
5703,-118.26,34.23
5704,-118.26,34.23
5705,-118.26,34.23
5706,-118.22,34.21
5707,-118.23,34.21
5708,-118.23,34.21
5709,-118.23,34.21
5710,-118.23,34.21
5711,-118.24,34.22
5712,-118.24,34.22
5713,-118.25,34.22
5714,-118.23,34.21
5715,-118.23,34.2
5716,-118.23,34.2
5717,-118.24,34.2
5718,-118.24,34.21
5719,-118.24,34.22
5720,-118.27,34.22
5721,-118.23,34.18
5722,-118.23,34.18
5723,-118.23,34.18
5724,-118.26,34.18
5725,-118.22,34.19
5726,-118.22,34.19
5727,-118.22,34.19
5728,-118.21,34.18
5729,-118.23,34.17
5730,-118.21,34.17
5731,-118.21,34.16
5732,-118.19,34.16
5733,-118.2,34.16
5734,-118.23,34.16
5735,-118.23,34.15
5736,-118.23,34.15
5737,-118.24,34.16
5738,-118.24,34.16
5739,-118.24,34.16
5740,-118.25,34.16
5741,-118.25,34.17
5742,-118.25,34.16
5743,-118.26,34.17
5744,-118.26,34.16
5745,-118.26,34.16
5746,-118.26,34.16
5747,-118.27,34.17
5748,-118.27,34.16
5749,-118.27,34.16
5750,-118.28,34.17
5751,-118.27,34.17
5752,-118.27,34.17
5753,-118.27,34.18
5754,-118.28,34.18
5755,-118.28,34.18
5756,-118.29,34.18
5757,-118.28,34.18
5758,-118.28,34.17
5759,-118.29,34.17
5760,-118.29,34.17
5761,-118.29,34.18
5762,-118.29,34.16
5763,-118.29,34.16
5764,-118.29,34.17
5765,-118.3,34.17
5766,-118.3,34.17
5767,-118.29,34.16
5768,-118.3,34.16
5769,-118.3,34.16
5770,-118.27,34.16
5771,-118.27,34.15
5772,-118.27,34.15
5773,-118.27,34.15
5774,-118.27,34.16
5775,-118.27,34.16
5776,-118.28,34.16
5777,-118.26,34.16
5778,-118.26,34.15
5779,-118.26,34.15
5780,-118.26,34.15
5781,-118.24,34.16
5782,-118.24,34.15
5783,-118.24,34.15
5784,-118.25,34.15
5785,-118.25,34.16
5786,-118.24,34.15
5787,-118.24,34.15
5788,-118.25,34.15
5789,-118.25,34.15
5790,-118.25,34.15
5791,-118.23,34.14
5792,-118.24,34.14
5793,-118.24,34.14
5794,-118.23,34.15
5795,-118.23,34.14
5796,-118.24,34.14
5797,-118.24,34.14
5798,-118.24,34.13
5799,-118.24,34.13
5800,-118.24,34.15
5801,-118.24,34.14
5802,-118.25,34.14
5803,-118.25,34.14
5804,-118.25,34.15
5805,-118.26,34.14
5806,-118.26,34.14
5807,-118.27,34.14
5808,-118.26,34.14
5809,-118.27,34.15
5810,-118.26,34.13
5811,-118.26,34.13
5812,-118.26,34.13
5813,-118.26,34.14
5814,-118.25,34.14
5815,-118.25,34.14
5816,-118.25,34.13
5817,-118.24,34.13
5818,-118.25,34.13
5819,-118.25,34.13
5820,-118.25,34.12
5821,-118.31,34.22
5822,-118.33,34.21
5823,-118.34,34.21
5824,-118.29,34.18
5825,-118.3,34.19
5826,-118.3,34.19
5827,-118.3,34.19
5828,-118.31,34.19
5829,-118.3,34.19
5830,-118.31,34.2
5831,-118.32,34.2
5832,-118.32,34.2
5833,-118.32,34.2
5834,-118.33,34.2
5835,-118.33,34.2
5836,-118.34,34.2
5837,-118.34,34.19
5838,-118.36,34.2
5839,-118.32,34.2
5840,-118.32,34.19
5841,-118.32,34.19
5842,-118.31,34.19
5843,-118.32,34.19
5844,-118.33,34.2
5845,-118.3,34.18
5846,-118.3,34.17
5847,-118.3,34.18
5848,-118.31,34.18
5849,-118.31,34.19
5850,-118.32,34.18
5851,-118.32,34.18
5852,-118.32,34.17
5853,-118.32,34.17
5854,-118.33,34.17
5855,-118.33,34.19
5856,-118.33,34.18
5857,-118.33,34.19
5858,-118.34,34.19
5859,-118.33,34.18
5860,-118.33,34.18
5861,-118.33,34.18
5862,-118.34,34.19
5863,-118.34,34.19
5864,-118.34,34.18
5865,-118.34,34.18
5866,-118.35,34.19
5867,-118.36,34.19
5868,-118.35,34.18
5869,-118.35,34.18
5870,-118.35,34.17
5871,-118.35,34.17
5872,-118.35,34.17
5873,-118.36,34.17
5874,-118.34,34.18
5875,-118.34,34.18
5876,-118.34,34.17
5877,-118.35,34.16
5878,-118.35,34.16
5879,-118.35,34.16
5880,-118.33,34.17
5881,-118.33,34.16
5882,-118.34,34.17
5883,-118.34,34.17
5884,-118.34,34.16
5885,-118.34,34.16
5886,-118.33,34.16
5887,-118.33,34.15
5888,-118.33,34.15
5889,-118.34,34.15
5890,-118.34,34.15
5891,-118.34,34.16
5892,-118.32,34.17
5893,-118.31,34.16
5894,-118.32,34.16
5895,-118.32,34.17
5896,-118.33,34.16
5897,-118.32,34.16
5898,-118.3,34.17
5899,-118.31,34.16
5900,-118.31,34.17
5901,-118.31,34.17
5902,-118.43,34.3
5903,-118.43,34.3
5904,-118.43,34.29
5905,-118.42,34.29
5906,-118.43,34.3
5907,-118.44,34.29
5908,-118.43,34.29
5909,-118.43,34.29
5910,-118.43,34.29
5911,-118.43,34.28
5912,-118.44,34.29
5913,-118.44,34.29
5914,-118.45,34.29
5915,-118.44,34.28
5916,-118.44,34.28
5917,-118.44,34.28
5918,-118.44,34.28
5919,-118.44,34.28
5920,-118.45,34.28
5921,-117.71,34.15
5922,-117.73,34.12
5923,-117.78,34.13
5924,-117.76,34.13
5925,-117.8,34.15
5926,-117.8,34.11
5927,-117.8,34.1
5928,-117.8,34.1
5929,-117.79,34.12
5930,-117.79,34.11
5931,-117.83,34.14
5932,-117.83,34.15
5933,-117.82,34.13
5934,-117.84,34.13
5935,-117.87,34.15
5936,-117.93,34.15
5937,-117.9,34.15
5938,-117.9,34.14
5939,-117.9,34.14
5940,-117.91,34.14
5941,-117.89,34.14
5942,-117.88,34.14
5943,-117.88,34.14
5944,-117.88,34.13
5945,-117.85,34.14
5946,-117.85,34.14
5947,-117.86,34.14
5948,-117.87,34.15
5949,-117.86,34.14
5950,-117.87,34.14
5951,-117.85,34.13
5952,-117.85,34.12
5953,-117.86,34.13
5954,-117.86,34.13
5955,-117.86,34.13
5956,-117.87,34.13
5957,-117.87,34.13
5958,-117.82,34.12
5959,-117.84,34.12
5960,-117.83,34.11
5961,-117.84,34.11
5962,-117.84,34.12
5963,-117.85,34.11
5964,-117.81,34.08
5965,-117.81,34.12
5966,-117.81,34.11
5967,-117.81,34.1
5968,-117.83,34.1
5969,-117.76,34.1
5970,-117.78,34.09
5971,-117.79,34.1
5972,-117.76,34.12
5973,-117.77,34.12
5974,-117.76,34.11
5975,-117.77,34.1
5976,-117.77,34.11
5977,-117.78,34.11
5978,-117.74,34.11
5979,-117.75,34.12
5980,-117.74,34.1
5981,-117.74,34.1
5982,-117.75,34.1
5983,-117.71,34.12
5984,-117.73,34.12
5985,-117.71,34.1
5986,-117.71,34.1
5987,-117.72,34.1
5988,-117.72,34.1
5989,-117.72,34.1
5990,-117.73,34.1
5991,-117.71,34.09
5992,-117.71,34.08
5993,-117.72,34.09
5994,-117.72,34.09
5995,-117.73,34.09
5996,-117.73,34.09
5997,-117.73,34.08
5998,-117.74,34.09
5999,-117.75,34.08
6000,-117.75,34.08
6001,-117.75,34.09
6002,-117.76,34.08
6003,-117.77,34.08
6004,-117.77,34.07
6005,-117.77,34.07
6006,-117.75,34.07
6007,-117.76,34.07
6008,-117.76,34.07
6009,-117.76,34.06
6010,-117.76,34.06
6011,-117.77,34.06
6012,-117.78,34.07
6013,-117.78,34.06
6014,-117.79,34.07
6015,-117.79,34.07
6016,-117.78,34.06
6017,-117.78,34.05
6018,-117.8,34.05
6019,-117.8,34.06
6020,-117.82,34.05
6021,-117.76,34.06
6022,-117.76,34.05
6023,-117.75,34.05
6024,-117.76,34.05
6025,-117.74,34.08
6026,-117.74,34.07
6027,-117.74,34.06
6028,-117.74,34.07
6029,-117.75,34.07
6030,-117.75,34.07
6031,-117.72,34.08
6032,-117.72,34.07
6033,-117.73,34.08
6034,-117.73,34.07
6035,-117.72,34.06
6036,-117.73,34.06
6037,-117.73,34.06
6038,-117.73,34.07
6039,-117.73,34.07
6040,-117.73,34.05
6041,-117.73,34.05
6042,-117.74,34.05
6043,-117.74,34.05
6044,-117.74,34.05
6045,-117.75,34.05
6046,-117.73,34.04
6047,-117.73,34.03
6048,-117.74,34.02
6049,-117.74,34.04
6050,-117.74,34.03
6051,-117.75,34.04
6052,-117.76,34.04
6053,-117.76,34.04
6054,-117.85,34.0
6055,-117.86,33.99
6056,-117.8,34.03
6057,-117.78,34.03
6058,-117.83,34.01
6059,-117.8,34.02
6060,-117.81,34.01
6061,-117.79,34.02
6062,-117.84,34.0
6063,-117.83,33.99
6064,-117.84,33.98
6065,-117.83,33.97
6066,-117.87,34.04
6067,-117.86,34.02
6068,-117.86,34.01
6069,-117.87,34.02
6070,-117.84,34.04
6071,-117.85,34.06
6072,-117.85,34.08
6073,-117.85,34.07
6074,-117.86,34.08
6075,-117.87,34.08
6076,-117.87,34.07
6077,-117.85,34.1
6078,-117.86,34.09
6079,-117.85,34.09
6080,-117.86,34.09
6081,-117.87,34.1
6082,-117.87,34.09
6083,-117.88,34.1
6084,-117.89,34.09
6085,-117.87,34.09
6086,-117.87,34.08
6087,-117.88,34.09
6088,-117.86,34.1
6089,-117.86,34.1
6090,-117.87,34.1
6091,-117.84,34.1
6092,-117.85,34.11
6093,-117.87,34.12
6094,-117.88,34.12
6095,-117.88,34.12
6096,-117.87,34.12
6097,-117.87,34.11
6098,-117.87,34.11
6099,-117.88,34.11
6100,-117.89,34.12
6101,-117.88,34.12
6102,-117.89,34.11
6103,-117.88,34.11
6104,-117.89,34.12
6105,-117.89,34.12
6106,-117.89,34.11
6107,-117.9,34.11
6108,-117.88,34.13
6109,-117.88,34.12
6110,-117.89,34.13
6111,-117.9,34.13
6112,-117.9,34.13
6113,-117.9,34.13
6114,-117.9,34.13
6115,-117.9,34.12
6116,-117.9,34.12
6117,-117.9,34.12
6118,-117.91,34.13
6119,-117.92,34.13
6120,-117.91,34.12
6121,-117.91,34.12
6122,-117.92,34.12
6123,-117.93,34.12
6124,-117.9,34.11
6125,-117.91,34.11
6126,-117.92,34.11
6127,-117.94,34.1
6128,-117.97,34.11
6129,-117.99,34.08
6130,-117.99,34.07
6131,-117.98,34.07
6132,-117.98,34.07
6133,-117.99,34.06
6134,-118.0,34.07
6135,-117.99,34.07
6136,-117.99,34.08
6137,-117.97,34.08
6138,-117.97,34.08
6139,-117.96,34.07
6140,-117.97,34.07
6141,-117.97,34.07
6142,-117.98,34.08
6143,-117.98,34.1
6144,-117.98,34.09
6145,-117.97,34.09
6146,-117.95,34.11
6147,-117.96,34.1
6148,-117.97,34.1
6149,-117.97,34.1
6150,-117.96,34.09
6151,-117.96,34.09
6152,-117.96,34.1
6153,-117.97,34.09
6154,-117.95,34.09
6155,-117.95,34.08
6156,-117.95,34.09
6157,-117.96,34.08
6158,-117.96,34.08
6159,-117.96,34.08
6160,-117.94,34.09
6161,-117.94,34.08
6162,-117.94,34.08
6163,-117.94,34.08
6164,-117.95,34.08
6165,-117.95,34.07
6166,-117.93,34.09
6167,-117.93,34.09
6168,-117.93,34.09
6169,-117.93,34.09
6170,-117.92,34.08
6171,-117.92,34.08
6172,-117.93,34.07
6173,-117.93,34.08
6174,-117.93,34.08
6175,-117.93,34.08
6176,-117.93,34.08
6177,-117.91,34.08
6178,-117.91,34.08
6179,-117.92,34.08
6180,-117.92,34.08
6181,-117.92,34.08
6182,-117.91,34.1
6183,-117.91,34.09
6184,-117.92,34.09
6185,-117.92,34.1
6186,-117.9,34.1
6187,-117.91,34.1
6188,-117.92,34.1
6189,-117.89,34.1
6190,-117.89,34.1
6191,-117.89,34.1
6192,-117.9,34.1
6193,-117.9,34.09
6194,-117.9,34.08
6195,-117.89,34.09
6196,-117.89,34.09
6197,-117.89,34.09
6198,-117.9,34.09
6199,-117.88,34.08
6200,-117.89,34.08
6201,-117.89,34.08
6202,-117.89,34.07
6203,-117.9,34.08
6204,-117.87,34.06
6205,-117.88,34.06
6206,-117.9,34.06
6207,-117.9,34.06
6208,-117.9,34.06
6209,-117.89,34.07
6210,-117.9,34.07
